balance,housing,duration,campaign,previous,response,job,contacted_cellphone,was_p_contacted,salary_bin,day_bin,age_bin,edu_num
1314.0,1,60.0,4.0,3,1,admin.,1,1,20k-60k,9 to 17,33 to 48 years,2
3349.0,0,60.0,1.0,0,0,retired,0,0,20k-60k,9 to 17,63 to 78 years,1
362.0,0,120.0,2.0,0,0,retired,0,0,20k-60k,9 to 17,63 to 78 years,1
1778.0,0,360.0,1.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
3444.5,0,240.0,1.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,3
3444.5,0,120.0,2.0,0,1,retired,0,0,20k-60k,9 to 17,63 to 78 years,1
36.0,0,60.0,1.0,1,0,management,1,1,80k-100k,9 to 17,33 to 48 years,3
0.0,0,60.0,1.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,3
2232.0,0,120.0,1.0,0,1,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
635.0,0,0.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,3
3444.5,0,60.0,1.0,0,1,technician,1,0,20k-60k,9 to 17,18 to 33 years,3
127.0,1,60.0,1.0,0,1,technician,1,0,20k-60k,9 to 17,33 to 48 years,3
859.0,0,60.0,1.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
2403.0,0,120.0,2.0,1,0,technician,1,1,20k-60k,9 to 17,33 to 48 years,2
2152.0,0,60.0,3.0,0,1,management,1,0,80k-100k,9 to 17,48 to 63 years,3
3444.5,0,120.0,2.0,3,1,management,1,1,80k-100k,9 to 17,18 to 33 years,3
133.0,1,60.0,2.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,3
3444.5,1,120.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,3
2960.0,1,60.0,6.0,1,0,management,1,1,80k-100k,9 to 17,48 to 63 years,3
1.0,0,120.0,3.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,2
970.0,1,0.0,2.0,0,0,self-employed,1,0,20k-60k,9 to 17,18 to 33 years,3
1872.0,0,420.0,5.0,0,1,admin.,1,0,20k-60k,9 to 17,48 to 63 years,2
1341.0,0,657.0,1.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,3
3444.5,1,240.0,6.0,0,1,student,0,0,<=20k,9 to 17,18 to 33 years,3
1473.0,1,120.0,2.0,0,0,technician,1,0,20k-60k,9 to 17,63 to 78 years,2
3444.5,0,120.0,2.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,1
187.0,0,60.0,6.0,0,0,self-employed,0,0,20k-60k,9 to 17,33 to 48 years,2
3444.5,0,60.0,5.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,1
188.0,1,60.0,3.0,5,1,student,1,1,<=20k,9 to 17,33 to 48 years,2
3444.5,0,60.0,6.0,0,0,retired,0,0,20k-60k,9 to 17,48 to 63 years,2
397.0,1,120.0,1.0,1,1,admin.,1,1,20k-60k,9 to 17,33 to 48 years,2
3274.0,1,120.0,1.0,0,0,unemployed,1,0,<=20k,9 to 17,33 to 48 years,3
0.0,0,240.0,2.0,0,1,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,3
348.0,1,120.0,2.0,0,1,admin.,1,0,20k-60k,9 to 17,33 to 48 years,3
2442.0,0,60.0,3.0,0,1,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
1543.0,1,120.0,2.0,0,1,services,1,0,60k-80k,9 to 17,33 to 48 years,2
805.0,0,300.0,1.0,0,1,self-employed,1,0,20k-60k,9 to 17,18 to 33 years,3
0.0,1,60.0,1.0,0,0,management,1,0,80k-100k,9 to 17,63 to 78 years,1
516.0,0,0.0,1.0,0,0,self-employed,1,0,20k-60k,9 to 17,18 to 33 years,3
278.0,0,180.0,6.0,0,0,retired,1,0,20k-60k,9 to 17,63 to 78 years,3
2265.0,0,60.0,2.0,0,1,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,2
953.0,1,0.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
195.0,1,60.0,1.0,1,0,technician,1,1,20k-60k,9 to 17,48 to 63 years,2
2506.0,0,480.0,1.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
1612.0,0,180.0,2.0,0,1,retired,0,0,20k-60k,9 to 17,48 to 63 years,2
2063.0,0,60.0,2.0,0,0,housemaid,1,0,<=20k,9 to 17,48 to 63 years,2
312.0,0,180.0,2.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
196.0,1,60.0,1.0,0,1,technician,1,0,20k-60k,9 to 17,48 to 63 years,2
1831.0,0,120.0,1.0,1,0,management,1,1,80k-100k,9 to 17,48 to 63 years,3
459.0,0,240.0,1.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,3
620.0,0,60.0,1.0,0,1,student,1,0,<=20k,9 to 17,18 to 33 years,2
1714.0,0,120.0,1.0,0,1,retired,0,0,20k-60k,9 to 17,63 to 78 years,2
3444.5,0,180.0,4.0,0,1,management,0,0,80k-100k,9 to 17,48 to 63 years,3
2416.0,0,180.0,2.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,3
403.0,1,60.0,2.0,0,0,blue-collar,0,0,<=20k,9 to 17,48 to 63 years,1
335.0,0,180.0,1.0,0,1,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
800.0,0,657.0,1.0,0,1,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
755.0,1,120.0,1.0,0,1,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
2850.0,0,180.0,1.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,2
1135.0,1,300.0,1.0,0,1,services,1,0,60k-80k,9 to 17,18 to 33 years,2
827.0,1,60.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
197.0,0,60.0,1.0,0,1,retired,1,0,20k-60k,9 to 17,48 to 63 years,1
3444.5,0,120.0,6.0,0,0,self-employed,0,0,20k-60k,9 to 17,18 to 33 years,3
2332.0,0,180.0,1.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,3
315.0,0,120.0,1.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,1
720.0,0,180.0,4.0,0,1,retired,0,0,20k-60k,9 to 17,48 to 63 years,1
358.0,0,360.0,6.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,1
511.0,0,657.0,3.0,0,0,management,1,0,80k-100k,9 to 17,48 to 63 years,3
3444.5,0,420.0,4.0,0,1,management,0,0,80k-100k,9 to 17,33 to 48 years,3
445.0,0,420.0,1.0,0,1,retired,1,0,20k-60k,17 to 25,63 to 78 years,2
3444.5,0,120.0,1.0,0,1,management,1,0,80k-100k,17 to 25,18 to 33 years,3
1263.0,0,120.0,4.0,0,0,technician,0,0,20k-60k,17 to 25,48 to 63 years,3
1443.0,0,120.0,6.0,0,1,entrepreneur,1,0,100k+,17 to 25,48 to 63 years,1
3444.5,1,300.0,1.0,0,1,technician,1,0,20k-60k,17 to 25,33 to 48 years,2
3444.5,0,180.0,1.0,0,1,student,1,0,<=20k,17 to 25,18 to 33 years,2
158.0,0,360.0,1.0,0,0,retired,1,0,20k-60k,17 to 25,63 to 78 years,1
167.0,0,120.0,2.0,0,1,blue-collar,1,0,<=20k,17 to 25,18 to 33 years,2
0.0,1,180.0,3.0,0,1,management,1,0,80k-100k,17 to 25,33 to 48 years,3
26.0,0,60.0,3.0,0,0,retired,1,0,20k-60k,17 to 25,48 to 63 years,2
1047.0,0,60.0,3.0,0,1,unemployed,1,0,<=20k,17 to 25,48 to 63 years,2
3444.5,0,300.0,3.0,0,1,retired,1,0,20k-60k,17 to 25,63 to 78 years,1
131.0,0,300.0,2.0,0,1,management,1,0,80k-100k,17 to 25,18 to 33 years,3
2340.0,0,60.0,2.0,0,1,technician,1,0,20k-60k,17 to 25,18 to 33 years,3
3444.5,0,240.0,6.0,0,1,management,1,0,80k-100k,17 to 25,18 to 33 years,3
117.0,0,420.0,2.0,0,1,technician,1,0,20k-60k,17 to 25,48 to 63 years,2
2266.0,0,180.0,4.0,0,1,technician,1,0,20k-60k,17 to 25,33 to 48 years,2
0.0,0,180.0,6.0,0,1,student,1,0,<=20k,17 to 25,18 to 33 years,2
3444.5,1,120.0,2.0,1,1,technician,1,1,20k-60k,17 to 25,33 to 48 years,2
119.0,0,240.0,3.0,0,0,admin.,1,0,20k-60k,17 to 25,18 to 33 years,2
985.0,1,60.0,2.0,0,0,technician,1,0,20k-60k,17 to 25,18 to 33 years,3
722.0,0,120.0,3.0,2,0,management,1,1,80k-100k,17 to 25,48 to 63 years,3
164.0,0,60.0,5.0,0,0,student,1,0,<=20k,17 to 25,18 to 33 years,2
558.0,0,240.0,5.0,0,1,management,1,0,80k-100k,17 to 25,33 to 48 years,1
3444.5,1,240.0,2.0,12,0,student,1,1,<=20k,17 to 25,18 to 33 years,3
2509.0,0,600.0,3.0,0,1,admin.,1,0,20k-60k,17 to 25,18 to 33 years,2
1021.0,0,0.0,1.0,0,0,retired,0,0,20k-60k,25 to 33,63 to 78 years,1
1287.0,1,60.0,1.0,0,1,management,1,0,80k-100k,25 to 33,18 to 33 years,3
1808.0,1,240.0,1.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,3
1130.0,0,120.0,1.0,0,1,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
653.0,0,360.0,1.0,0,1,retired,0,0,20k-60k,25 to 33,63 to 78 years,3
2021.0,0,360.0,1.0,0,1,housemaid,0,0,<=20k,25 to 33,48 to 63 years,3
2735.0,0,360.0,2.0,0,0,retired,0,0,20k-60k,25 to 33,63 to 78 years,1
834.0,0,60.0,1.0,0,0,blue-collar,1,0,<=20k,25 to 33,18 to 33 years,2
3444.5,0,120.0,2.0,0,1,management,1,0,80k-100k,25 to 33,18 to 33 years,3
-1.0,0,60.0,3.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
2503.0,0,60.0,2.0,0,0,student,1,0,<=20k,25 to 33,18 to 33 years,2
48.0,0,0.0,1.0,0,0,student,1,0,<=20k,25 to 33,18 to 33 years,2
313.0,0,180.0,2.0,0,1,admin.,1,0,20k-60k,25 to 33,18 to 33 years,3
983.0,1,60.0,1.0,0,1,unemployed,1,0,<=20k,25 to 33,33 to 48 years,3
935.0,0,60.0,1.0,2,0,services,1,1,60k-80k,25 to 33,48 to 63 years,2
2823.0,1,60.0,1.0,1,0,technician,1,1,20k-60k,25 to 33,33 to 48 years,2
88.0,0,180.0,1.0,0,0,services,1,0,60k-80k,25 to 33,33 to 48 years,3
258.0,0,0.0,1.0,0,0,blue-collar,0,0,<=20k,25 to 33,48 to 63 years,1
238.0,0,60.0,1.0,0,0,admin.,1,0,20k-60k,25 to 33,18 to 33 years,3
477.0,1,420.0,2.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
144.0,0,120.0,3.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
807.0,0,60.0,2.0,0,0,student,1,0,<=20k,25 to 33,33 to 48 years,3
503.0,1,60.0,5.0,5,0,self-employed,1,1,20k-60k,25 to 33,48 to 63 years,3
725.0,1,120.0,3.0,8,0,admin.,1,1,20k-60k,25 to 33,33 to 48 years,2
273.0,1,60.0,2.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
3444.5,1,0.0,1.0,1,0,technician,1,1,20k-60k,25 to 33,33 to 48 years,2
349.0,0,0.0,1.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
3444.5,1,180.0,1.0,1,1,management,1,1,80k-100k,25 to 33,18 to 33 years,3
264.0,0,420.0,4.0,0,0,technician,0,0,20k-60k,25 to 33,48 to 63 years,2
601.0,0,120.0,1.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
1275.0,1,0.0,1.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
760.0,1,0.0,2.0,0,0,admin.,1,0,20k-60k,25 to 33,18 to 33 years,3
3444.5,0,180.0,1.0,1,1,management,1,1,80k-100k,25 to 33,48 to 63 years,2
-398.0,1,0.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,1
1231.0,1,360.0,5.0,0,1,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
3444.5,1,300.0,1.0,0,1,admin.,1,0,20k-60k,25 to 33,18 to 33 years,3
617.0,0,180.0,2.0,0,1,management,1,0,80k-100k,25 to 33,18 to 33 years,3
1641.0,1,0.0,2.0,0,1,retired,1,0,20k-60k,25 to 33,63 to 78 years,3
924.0,0,120.0,1.0,0,1,management,1,0,80k-100k,25 to 33,18 to 33 years,3
1147.0,0,180.0,1.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
708.0,1,0.0,4.0,3,0,management,1,1,80k-100k,25 to 33,33 to 48 years,3
2489.0,1,300.0,2.0,0,1,technician,0,0,20k-60k,25 to 33,18 to 33 years,3
995.0,0,120.0,2.0,0,1,retired,1,0,20k-60k,25 to 33,63 to 78 years,2
1470.0,0,0.0,1.0,0,0,retired,0,0,20k-60k,25 to 33,63 to 78 years,2
280.0,1,60.0,2.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,2
3434.0,0,60.0,1.0,0,1,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
576.0,0,120.0,1.0,0,1,unemployed,1,0,<=20k,25 to 33,33 to 48 years,3
1363.0,0,60.0,1.0,0,1,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
3444.5,1,60.0,1.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
3427.0,0,0.0,1.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
1636.0,1,120.0,1.0,0,1,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
3444.5,1,60.0,1.0,6,1,technician,1,1,20k-60k,25 to 33,33 to 48 years,2
581.0,1,180.0,1.0,1,1,blue-collar,1,1,<=20k,25 to 33,33 to 48 years,1
607.0,0,60.0,2.0,0,1,admin.,1,0,20k-60k,25 to 33,18 to 33 years,2
1376.0,1,657.0,4.0,0,1,services,1,0,60k-80k,1 to 9,33 to 48 years,2
218.0,1,120.0,4.0,0,0,technician,0,0,20k-60k,1 to 9,18 to 33 years,2
2667.0,1,60.0,2.0,0,0,management,1,0,80k-100k,1 to 9,18 to 33 years,3
1036.0,1,60.0,4.0,7,0,management,1,1,80k-100k,1 to 9,33 to 48 years,3
356.0,0,60.0,2.0,0,0,technician,1,0,20k-60k,1 to 9,18 to 33 years,3
52.0,1,360.0,4.0,0,1,services,1,0,60k-80k,1 to 9,33 to 48 years,2
1381.0,0,120.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,3
0.0,1,60.0,1.0,0,1,technician,1,0,20k-60k,1 to 9,48 to 63 years,2
3444.5,0,120.0,1.0,0,1,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,1
982.0,1,120.0,2.0,0,0,blue-collar,1,0,<=20k,1 to 9,18 to 33 years,3
129.0,1,120.0,1.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
3444.5,0,60.0,1.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,3
549.0,0,180.0,1.0,0,1,technician,1,0,20k-60k,1 to 9,33 to 48 years,3
1595.0,0,0.0,1.0,0,0,admin.,1,0,20k-60k,1 to 9,18 to 33 years,2
1116.0,1,120.0,3.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,2
21.0,0,180.0,2.0,0,0,admin.,1,0,20k-60k,1 to 9,18 to 33 years,3
92.0,0,120.0,5.0,0,1,management,1,0,80k-100k,1 to 9,18 to 33 years,3
2881.0,0,120.0,3.0,0,1,management,1,0,80k-100k,1 to 9,48 to 63 years,3
1055.0,0,0.0,2.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
661.0,0,0.0,2.0,0,0,self-employed,1,0,20k-60k,1 to 9,48 to 63 years,3
3444.5,0,657.0,2.0,0,1,retired,1,0,20k-60k,1 to 9,48 to 63 years,3
1925.0,1,60.0,2.0,0,0,blue-collar,1,0,<=20k,1 to 9,18 to 33 years,2
1099.0,0,120.0,6.0,0,0,admin.,1,0,20k-60k,1 to 9,18 to 33 years,2
-85.0,0,120.0,6.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
250.0,0,360.0,2.0,0,1,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
25.0,1,60.0,3.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
2033.0,0,0.0,2.0,0,0,unemployed,0,0,<=20k,1 to 9,18 to 33 years,3
602.0,0,120.0,2.0,0,1,admin.,1,0,20k-60k,1 to 9,48 to 63 years,2
730.0,1,600.0,1.0,0,1,management,1,0,80k-100k,1 to 9,18 to 33 years,3
1177.0,0,120.0,1.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,2
523.0,0,60.0,1.0,0,1,admin.,1,0,20k-60k,1 to 9,18 to 33 years,2
1234.0,0,180.0,1.0,0,0,retired,1,0,20k-60k,1 to 9,63 to 78 years,2
293.0,0,480.0,1.0,0,1,technician,1,0,20k-60k,1 to 9,33 to 48 years,2
215.0,0,300.0,3.0,0,1,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
2549.0,0,60.0,1.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
42.0,1,300.0,1.0,0,1,self-employed,1,0,20k-60k,1 to 9,18 to 33 years,3
316.0,1,120.0,1.0,0,1,technician,1,0,20k-60k,1 to 9,18 to 33 years,2
3444.5,1,120.0,1.0,0,1,management,1,0,80k-100k,1 to 9,48 to 63 years,2
3444.5,0,180.0,2.0,0,1,management,1,0,80k-100k,1 to 9,48 to 63 years,2
0.0,0,300.0,6.0,0,1,management,1,0,80k-100k,1 to 9,33 to 48 years,3
281.0,0,60.0,2.0,0,1,retired,1,0,20k-60k,1 to 9,48 to 63 years,3
523.0,1,120.0,2.0,0,1,technician,1,0,20k-60k,1 to 9,48 to 63 years,3
486.0,0,60.0,1.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,2
126.0,0,180.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,18 to 33 years,2
446.0,0,120.0,4.0,4,0,management,1,1,80k-100k,1 to 9,48 to 63 years,3
3444.5,1,60.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,18 to 33 years,3
1316.0,0,60.0,5.0,0,0,retired,0,0,20k-60k,1 to 9,63 to 78 years,2
250.0,0,360.0,6.0,0,1,management,1,0,80k-100k,1 to 9,18 to 33 years,3
1030.0,0,360.0,2.0,0,1,management,1,0,80k-100k,1 to 9,18 to 33 years,3
606.0,0,60.0,6.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,1
0.0,0,60.0,3.0,0,1,student,1,0,<=20k,1 to 9,18 to 33 years,3
404.0,0,300.0,2.0,2,1,retired,1,1,20k-60k,1 to 9,48 to 63 years,2
588.0,0,60.0,3.0,0,0,retired,1,0,20k-60k,1 to 9,63 to 78 years,2
268.0,0,60.0,2.0,0,0,management,1,0,80k-100k,1 to 9,48 to 63 years,2
506.0,0,60.0,2.0,0,1,management,1,0,80k-100k,1 to 9,18 to 33 years,3
0.0,0,120.0,2.0,0,0,admin.,1,0,20k-60k,1 to 9,18 to 33 years,3
771.0,0,60.0,1.0,0,0,unemployed,1,0,<=20k,1 to 9,18 to 33 years,2
3444.5,0,60.0,1.0,0,0,management,1,0,80k-100k,1 to 9,48 to 63 years,3
1097.0,0,180.0,1.0,0,1,retired,0,0,20k-60k,1 to 9,63 to 78 years,1
2061.0,1,0.0,3.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
27.0,0,60.0,6.0,0,0,student,0,0,<=20k,1 to 9,18 to 33 years,3
2693.0,0,60.0,1.0,1,1,management,1,1,80k-100k,1 to 9,48 to 63 years,2
2353.0,1,180.0,1.0,2,1,admin.,1,1,20k-60k,1 to 9,33 to 48 years,2
203.0,0,60.0,2.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,3
873.0,0,0.0,2.0,0,0,admin.,1,0,20k-60k,1 to 9,18 to 33 years,2
1296.0,0,60.0,1.0,0,0,unemployed,1,0,<=20k,1 to 9,33 to 48 years,1
3444.5,1,60.0,1.0,0,1,self-employed,1,0,20k-60k,1 to 9,33 to 48 years,3
3444.5,0,180.0,2.0,0,1,technician,1,0,20k-60k,1 to 9,18 to 33 years,2
883.0,1,60.0,2.0,1,1,management,1,1,80k-100k,1 to 9,18 to 33 years,3
2820.0,0,60.0,2.0,0,0,retired,1,0,20k-60k,1 to 9,63 to 78 years,3
651.0,0,60.0,1.0,0,0,management,1,0,80k-100k,1 to 9,18 to 33 years,2
988.0,0,120.0,6.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,2
2539.0,0,180.0,5.0,0,1,student,0,0,<=20k,1 to 9,18 to 33 years,3
2326.0,0,180.0,1.0,0,1,technician,1,0,20k-60k,1 to 9,18 to 33 years,2
811.0,0,180.0,1.0,0,1,management,1,0,80k-100k,1 to 9,33 to 48 years,3
256.0,0,180.0,1.0,0,1,management,1,0,80k-100k,1 to 9,48 to 63 years,3
598.0,0,120.0,1.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,2
682.0,0,240.0,1.0,0,1,blue-collar,1,0,<=20k,1 to 9,18 to 33 years,2
483.0,0,180.0,2.0,6,1,management,1,1,80k-100k,1 to 9,33 to 48 years,3
1506.0,0,120.0,4.0,0,1,management,1,0,80k-100k,1 to 9,18 to 33 years,3
575.0,0,60.0,1.0,0,1,management,1,0,80k-100k,1 to 9,33 to 48 years,3
1274.0,1,60.0,1.0,0,0,management,1,0,80k-100k,1 to 9,18 to 33 years,3
3444.5,0,300.0,6.0,0,1,retired,0,0,20k-60k,1 to 9,63 to 78 years,2
409.0,0,180.0,2.0,0,1,self-employed,1,0,20k-60k,1 to 9,18 to 33 years,2
1101.0,1,60.0,2.0,1,0,management,1,1,80k-100k,1 to 9,33 to 48 years,3
676.0,0,60.0,2.0,4,0,technician,1,1,20k-60k,1 to 9,18 to 33 years,3
3444.5,0,60.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
1316.0,1,300.0,2.0,3,1,unemployed,1,1,<=20k,9 to 17,33 to 48 years,3
0.0,1,120.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,48 to 63 years,2
671.0,1,60.0,1.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,3
2351.0,0,60.0,1.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,3
997.0,0,60.0,1.0,0,1,management,1,0,80k-100k,9 to 17,48 to 63 years,3
3444.5,0,240.0,1.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
3092.0,0,0.0,2.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
3444.5,1,60.0,2.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
3444.5,0,120.0,1.0,0,1,retired,1,0,20k-60k,9 to 17,63 to 78 years,2
3444.5,0,240.0,1.0,0,1,technician,1,0,20k-60k,9 to 17,18 to 33 years,3
1674.0,1,60.0,1.0,7,0,management,1,1,80k-100k,9 to 17,33 to 48 years,3
31.0,0,120.0,1.0,0,1,management,1,0,80k-100k,9 to 17,48 to 63 years,3
464.0,0,60.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
171.0,0,60.0,1.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,2
1803.0,0,0.0,1.0,0,0,student,1,0,<=20k,9 to 17,18 to 33 years,2
1358.0,0,120.0,3.0,0,1,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
111.0,0,60.0,2.0,0,0,student,1,0,<=20k,9 to 17,18 to 33 years,3
685.0,0,180.0,2.0,0,0,student,0,0,<=20k,9 to 17,18 to 33 years,2
345.0,0,60.0,3.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
2681.0,0,240.0,2.0,0,1,management,1,0,80k-100k,9 to 17,48 to 63 years,3
-61.0,0,60.0,4.0,0,1,admin.,1,0,20k-60k,9 to 17,18 to 33 years,3
3444.5,0,657.0,5.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
0.0,0,60.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
2993.0,0,60.0,6.0,0,0,services,1,0,60k-80k,9 to 17,48 to 63 years,2
0.0,0,60.0,1.0,0,0,unemployed,1,0,<=20k,9 to 17,48 to 63 years,2
3444.5,0,120.0,1.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
715.0,0,300.0,1.0,0,1,housemaid,1,0,<=20k,9 to 17,63 to 78 years,1
1085.0,0,60.0,6.0,0,1,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
2987.0,0,60.0,3.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
1058.0,0,180.0,3.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,3
388.0,0,180.0,2.0,0,1,housemaid,1,0,<=20k,9 to 17,48 to 63 years,2
-34.0,1,60.0,1.0,0,1,entrepreneur,1,0,100k+,9 to 17,18 to 33 years,3
1319.0,0,0.0,2.0,0,0,technician,1,0,20k-60k,9 to 17,63 to 78 years,3
1840.0,0,60.0,3.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,1
1236.0,0,0.0,4.0,0,0,retired,1,0,20k-60k,9 to 17,63 to 78 years,1
423.0,0,657.0,5.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,3
258.0,0,60.0,4.0,0,1,technician,1,0,20k-60k,9 to 17,18 to 33 years,3
1807.0,1,180.0,1.0,0,1,technician,1,0,20k-60k,9 to 17,48 to 63 years,3
0.0,0,60.0,2.0,0,1,services,1,0,60k-80k,9 to 17,48 to 63 years,2
71.0,0,60.0,1.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
1332.0,0,120.0,1.0,0,1,admin.,1,0,20k-60k,9 to 17,48 to 63 years,3
33.0,1,180.0,1.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,3
2923.0,0,120.0,1.0,0,0,retired,1,0,20k-60k,9 to 17,63 to 78 years,2
3444.5,0,120.0,1.0,0,1,self-employed,1,0,20k-60k,9 to 17,48 to 63 years,3
3444.5,0,657.0,2.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
1259.0,0,60.0,1.0,0,0,management,1,0,80k-100k,9 to 17,18 to 33 years,3
387.0,1,60.0,6.0,1,0,blue-collar,1,1,<=20k,9 to 17,18 to 33 years,2
238.0,1,657.0,1.0,0,1,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
3444.5,0,420.0,1.0,0,0,management,1,0,80k-100k,9 to 17,48 to 63 years,3
1740.0,0,240.0,2.0,0,1,technician,1,0,20k-60k,9 to 17,48 to 63 years,2
1928.0,0,60.0,6.0,4,0,management,1,1,80k-100k,9 to 17,48 to 63 years,2
499.0,0,60.0,4.0,0,0,housemaid,0,0,<=20k,9 to 17,63 to 78 years,2
1981.0,1,240.0,3.0,2,0,technician,1,1,20k-60k,9 to 17,33 to 48 years,2
3444.5,1,60.0,2.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,3
3444.5,0,60.0,1.0,0,0,student,1,0,<=20k,9 to 17,18 to 33 years,2
3444.5,1,0.0,1.0,0,0,self-employed,0,0,20k-60k,9 to 17,48 to 63 years,3
1610.0,0,120.0,1.0,0,0,blue-collar,0,0,<=20k,9 to 17,48 to 63 years,1
